Platform,Lat,Lon,Elevation (m),Year,Month,Day,Hour (UTC),Minute,Sounding Base (ft),Sounding Top (ft),Sounding Levels,CAPE (J/kg),700-500mb Lapse Rate (C/ft),850-500mb Lapse Rate (C/ft),LI (C),KI (C),Thompson Index (C),Total Totals (C),T 1000mb (C),T 850mb (C),T 700mb (C),T 500mb (C),Convective Temperature (C),1000-700mb RH (%),PWAT (mm),700-500mb Average RH (%),Surface-700mb Average RH (%),Surface-700mb Average Wind Speed (Kts),1000-700mb Average U-Wind Component (Kts),1000-700mb Average V-Wind Component (Kts),1000-850mb Average U-Wind Component (Kts),1000-850mb Average V-Wind Component (Kts),850-700mb Average U-Wind Component (Kts),850-700mb Average V-Wind Component (Kts),850-500mb Average U-Wind Component (Kts),850-500mb Average V-Wind Component (Kts),850mb Average U-Wind Component (Kts),850mb Average V-Wind Component (Kts),700mb Average U-Wind Component (Kts),700mb Average V-Wind Component (Kts),500mb Average U-Wind Component (Kts),500mb Average V-Wind Component (Kts),250mb Average U-Wind Component (Kts),250mb Average V-Wind Component (Kts),0-6km Shear (m/s),0-3km Storm Relative Helicity (m^2/s^2),Wet Bulb Zero Level (ft),Equilibrium Level (ft),Lowest Freezing Level (ft),-10C Level (ft),Cloud Depth Ratio,Energy Helicity Index,Bulk Richardson Number,Microburst Day Potential Index (MDPI),WINDEX,Datetime,Severe
KXMR,28.4666666,-80.55,5,2018,9,8,15,0,16.4,314960.6,120,3266.47567,-0.001792941,-0.001680831,-6.8,33.3,40.1,44.7,26.0,16.2,8.2,-7.7,22.7,81.6,-18.0,76.9,81.2,6.3,-6.2,-0.7,-6.2,-0.2,-6.1,-1.1,-6.6,-0.4,-8.6,-2.3,-4.9,1.3,-3.5,2.0,-10.6,10.6,1.9049632,-0.2,13861.3,45554.09442,14854.67381,20472.95963,0.296293292,-0.004083095,1800.264189,0.773412259,0.0,2018-09-08,0
KXMR,28.4666666,-80.55,5,2018,9,9,15,0,16.4,321522.3,118,2347.461499,-0.001680799,-0.001679281,-5.5,36.1,41.6,47.5,26.2,16.8,7.8,-7.1,22.6,93.8,58.2,74.2,93.0,2.6,-0.4,0.5,-1.8,0.6,0.7,0.5,1.7,3.1,2.9,0.0,4.9,3.5,3.4,12.6,-2.7,7.5,-4.1403792,7.3,13886.8,,15068.05145,20941.61315,,0.107102931,273.8723809,0.664545507,13.01268628,2018-09-09,0
KXMR,28.4666666,-80.55,5,2018,9,10,12,0,16.4,305118.1,129,1721.967511,-0.001745898,-0.001705028,-4.1,31.7,35.8,45.4,25.2,17.6,8.8,-6.7,22.9,76.3,50.7,61.3,76.8,7.3,5.0,-4.0,5.1,-3.7,4.9,-4.2,5.8,-0.8,2.0,3.5,11.1,0.0,9.6,5.5,14.8,14.8,1.9049632,1.2,13909.4,,15513.48442,20980.15159,,0.012914756,949.033992,0.660294294,0.0,2018-09-10,0
KXMR,28.4666666,-80.55,5,2018,9,11,15,0,16.4,324803.2,107,4067.066515,-0.001810804,-0.00171669,-8.9,30.0,38.9,44.7,26.6,17.8,9.4,-6.7,25.8,69.2,50.4,59.7,69.7,7.1,-5.2,-2.3,-5.6,-3.3,-4.8,-1.4,-0.4,-0.2,-2.9,4.1,5.1,-6.1,6.9,4.0,27.0,7.2,-13.60688,11.7,13467.7,,15446.19472,21369.47843,,0.297404239,43.93333392,1.152858584,14.25301692,2018-09-11,0
KXMR,28.4666666,-80.55,5,2018,9,12,15,0,16.4,321522.3,133,3282.057336,-0.001850331,-0.001643598,-6.7,27.7,34.4,42.6,27.2,17.6,10.6,-5.9,24.1,72.6,49.9,53.8,72.6,13.1,-10.4,-7.9,-10.1,-8.1,-10.7,-7.6,-7.9,-6.3,-10.7,-7.5,-6.2,-17.0,1.8,-0.8,-15.5,-22.1,0.0,23.0,13933.8,,15708.26822,21131.44879,,0.471795742,inf,1.005866372,15.04830669,2018-09-12,0
KXMR,28.4666666,-80.55,5,2018,9,13,15,0,16.4,301837.3,111,2890.446728,-0.001830597,-0.001714719,-6.8,29.5,36.3,41.0,27.8,18.0,9.8,-6.5,23.3,70.5,48.9,60.1,70.5,5.3,0.1,-5.1,-1.0,-5.3,1.0,-4.9,1.5,-4.0,-1.5,-1.2,1.0,-5.9,4.1,-0.4,-6.5,17.9,6.0453424,-3.2,13956.6,42542.0691,15938.90398,21128.06279,0.339916055,-0.057808935,158.1805778,0.902228045,14.78542361,2018-09-13,0
KXMR,28.4666666,-80.55,5,2018,9,14,15,0,16.4,324803.2,135,2807.623584,-0.001825887,-0.001642467,-6.9,30.0,36.9,43.9,28.0,17.6,10.4,-5.9,23.6,73.9,48.1,47.7,73.5,5.2,4.7,-1.1,5.4,0.1,4.0,-2.0,3.5,-0.8,6.8,-1.8,5.9,-1.0,-2.5,4.4,-15.7,-2.8,1.8855248,5.4,13616.6,,16470.19829,21880.4841,,0.094757296,1579.444535,0.998537237,13.75239572,2018-09-14,0
KXMR,28.4666666,-80.55,5,2018,9,15,10,0,16.4,180446.2,115,2259.084356,-0.001796222,-0.001665079,-5.4,20.9,26.3,42.8,26.2,19.0,11.2,-4.9,24.7,68.7,48.6,35.4,69.6,11.8,11.4,-0.3,12.1,-0.5,10.8,0.0,7.6,0.6,8.1,5.7,8.6,-5.0,-4.1,0.4,-10.7,-2.9,9.4470624,10.0,12259.2,,17104.59003,21978.34716,,0.141192772,50.62544757,1.199749836,0.0,2018-09-15,0
KXMR,28.4666666,-80.55,5,2018,9,16,15,0,16.4,324803.2,137,3490.339794,-0.00182187,-0.00162402,-7.5,24.4,31.9,42.1,28.2,18.6,11.6,-4.7,25.4,68.9,47.7,40.2,69.1,13.0,7.3,10.5,5.5,10.4,8.9,10.6,5.3,10.8,7.0,12.1,1.8,6.8,2.4,6.6,-21.8,10.2,13.60688,45.8,13852.0,,16956.47473,21727.33842,,0.999109766,37.70340689,1.272402832,14.05517168,2018-09-16,0
KXMR,28.4666666,-80.55,5,2018,9,17,10,0,16.4,177165.4,121,2814.358011,-0.001804147,-0.001656826,-6.1,23.9,30.0,42.4,26.6,18.2,10.6,-5.5,25.0,70.2,-81.9,51.6,71.0,10.0,1.5,9.5,2.4,9.4,0.7,9.5,0.6,6.8,-1.0,11.0,1.9,10.9,-0.8,1.8,-1.6,8.8,5.6760128,9.0,14109.8,50009.4468,16352.97656,21689.39889,0.306136899,0.158307638,174.711948,0.9610362,,2018-09-17,0
KXMR,28.4666666,-80.55,5,2018,9,20,15,0,16.4,213254.6,103,3481.13806,-0.001589967,-0.001650035,-7.1,25.5,32.6,40.0,27.6,18.0,8.6,-5.5,24.5,61.3,40.7,27.6,61.9,5.7,0.2,-5.1,-0.5,-5.3,0.8,-4.9,-1.0,-7.0,-4.2,-9.0,-1.2,-6.9,-5.8,-16.1,-31.5,-37.5,1.9049632,-4.8,12981.7,,15869.42308,21428.80646,,-0.104434142,1918.571825,1.388419436,15.33013341,2018-09-20,0
KXMR,28.4666666,-80.55,5,2018,9,21,15,0,16.4,324803.2,145,3022.812629,-0.001844872,-0.001840222,-8.1,-2.1,6.0,26.2,27.0,17.8,8.0,-8.3,23.2,41.2,30.8,34.1,42.3,7.7,-7.4,-0.2,-7.4,-1.5,-7.3,0.9,-10.9,1.5,-9.6,2.6,-6.5,-4.6,-27.0,7.2,-32.9,8.8,7.5615376,16.3,10295.3,43393.96066,15461.88955,20496.22769,0.326662849,0.307949037,105.735541,1.308429346,15.05920133,2018-09-21,0
KXMR,28.4666666,-80.55,5,2018,9,22,15,0,16.4,321522.3,127,1838.669716,-0.001628445,-0.001535216,-3.6,28.0,31.6,37.8,26.4,16.2,8.8,-5.7,22.1,59.4,44.4,62.9,59.9,11.4,-9.3,-6.1,-8.8,-6.0,-9.7,-6.2,-9.6,-2.0,-4.5,-7.7,-4.0,6.9,-6.2,23.3,-13.1,11.0,5.6565744,5.0,13698.4,,15868.71752,21412.92421,,0.057458429,114.9282282,0.66516825,9.397470285,2018-09-22,0
KXMR,28.4666666,-80.55,5,2018,9,23,15,0,16.4,324803.2,157,1745.265574,-0.001762563,-0.001645864,-4.2,30.5,34.7,45.0,26.8,17.0,9.2,-6.5,20.8,76.1,49.5,52.5,75.6,10.4,-10.0,-2.4,-9.8,-2.8,-10.1,-2.2,-8.3,1.1,-3.9,-3.2,-6.9,-1.2,-9.0,10.7,4.3,4.3,-17.3779296,2.4,14225.3,,16210.37807,21018.15465,,0.026178984,11.55833961,0.833956599,13.94920022,2018-09-23,0
KXMR,28.4666666,-80.55,5,2018,9,24,15,0,16.4,324803.2,145,4050.962125,-0.001897981,-0.001688274,-8.9,23.0,31.9,45.9,26.8,17.2,10.0,-6.9,25.1,81.7,48.5,34.2,81.7,11.2,-10.9,2.2,-11.0,1.5,-10.7,2.9,-10.1,5.9,-9.8,1.7,-6.0,10.4,-10.2,12.2,-9.1,6.4,3.7710496,12.5,11558.5,,16190.44066,21093.97851,,0.316481416,569.7229168,1.355227524,15.8783846,2018-09-24,0
KXMR,28.4666666,-80.55,5,2018,9,25,15,0,16.4,324803.2,163,3363.501358,-0.001987094,-0.001770709,-8.1,21.1,29.2,40.6,26.8,17.8,10.2,-7.5,24.0,66.9,43.6,41.4,67.3,7.5,-7.1,-1.0,-8.2,-1.1,-6.1,-1.0,-6.2,1.2,-5.0,0.4,-2.4,6.6,-8.9,0.8,-9.8,1.7,0.0,-1.6,13401.7,,16331.70906,20907.97311,,-0.033635014,inf,1.104135389,13.8918121,2018-09-25,0
KXMR,28.4666666,-80.55,5,2018,9,26,15,0,16.4,213254.6,104,3243.537622,-0.001786991,-0.001715112,-7.0,29.7,36.7,43.0,27.6,18.2,9.6,-6.3,23.7,75.5,46.0,25.0,75.1,3.7,-2.3,2.5,-3.9,3.3,-0.9,1.9,-2.1,3.7,-3.3,2.3,-2.4,6.6,-5.1,7.3,-6.8,18.8,4.1598176,-0.3,12471.7,,16167.97952,21244.91538,,-0.006081633,374.8869816,1.272932964,15.42476361,2018-09-26,0
KXMR,28.4666666,-80.55,5,2018,9,27,15,0,16.4,318241.5,155,4036.226305,-0.001878288,-0.001854696,-8.8,13.1,21.9,35.0,27.0,19.6,9.8,-6.9,25.2,54.4,37.8,28.0,55.4,10.3,-4.7,9.3,-5.1,9.3,-4.4,9.3,-4.7,9.4,-8.0,11.5,-2.5,1.5,1.3,14.9,-8.2,22.6,17.397368,12.5,12720.5,,16361.54908,21109.0886,,0.31533018,26.67094502,1.351654078,13.78303895,2018-09-27,0
KXMR,28.4666666,-80.55,5,2018,9,28,15,0,16.4,255905.5,124,0.0,-0.001763213,-0.001713538,-6.7,22.3,29.0,41.0,27.2,18.8,10.0,-5.7,24.3,59.4,43.2,41.4,60.3,8.0,-7.0,3.0,-8.0,3.7,-6.2,2.4,-3.7,2.0,-5.8,1.6,-3.3,-2.3,5.0,5.0,-13.5,3.6,5.6565744,6.6,13576.0,,15754.59368,21208.43972,,0.0,0,1.164015909,15.47365055,2018-09-28,0
KXMR,28.4666666,-80.55,5,2018,9,29,15,0,16.4,321522.3,113,4211.28156,-0.001816838,-0.001694505,-8.4,24.3,32.7,43.2,27.0,17.2,9.2,-6.9,24.8,62.3,39.7,28.3,62.8,10.2,-10.1,1.0,-10.3,1.3,-10.0,0.7,-8.8,-1.9,-9.8,-1.7,-12.7,-5.9,-5.1,-7.3,-13.1,-9.1,13.60688,0.7,11878.5,,15547.90076,20738.27458,,0.018424357,45.49117609,1.353200496,15.89950205,2018-09-29,0
KXMR,28.4666666,-80.55,5,2018,9,30,15,0,16.4,324803.2,126,3320.357235,-0.001725283,-0.001709356,-7.6,19.1,26.7,40.6,26.8,16.8,7.8,-7.5,23.5,59.8,34.7,17.1,60.1,14.8,-13.2,-6.7,-14.1,-7.0,-12.5,-6.4,-12.5,-7.0,-13.6,-6.3,-16.5,-9.5,-9.2,-7.8,-25.4,-11.8,15.8811728,21.9,11049.7,,15842.67162,20567.88422,,0.454473897,26.32992759,1.285852934,14.7191379,2018-09-30,0
KXMR,28.4666666,-80.55,5,2019,5,1,15,0,16.4,324803.2,136,643.2313149,-0.001537668,-0.001584392,-1.1,16.3,17.4,36.6,22.4,14.0,5.2,-8.3,18.7,58.7,27.0,11.8,59.1,19.9,-19.8,1.2,-20.0,0.3,-19.6,2.0,-18.4,1.5,-16.8,3.0,-22.6,4.0,-17.9,-6.5,-1.5,-17.0,11.7213552,-0.9,10477.7,37448.62068,14358.13046,20013.39126,0.347876975,-0.003618176,9.363571288,0.842914174,9.980179697,2019-05-01,0
KXMR,28.4666666,-80.55,5,2019,5,2,15,0,16.4,324803.2,127,2229.841292,-0.001872375,-0.001690975,-5.5,27.8,33.3,44.1,23.6,14.6,7.2,-9.3,21.8,78.6,42.7,63.5,78.4,18.0,-17.9,2.5,-18.2,2.2,-17.7,2.8,-15.5,3.7,-17.8,3.1,-17.1,0.0,-1.8,6.8,15.7,9.0,13.60688,-6.7,12872.9,,14365.7655,19592.17214,,-0.093374604,24.08722889,0.609249518,9.408269676,2019-05-02,0
KXMR,28.4666666,-80.55,5,2019,5,3,15,0,16.4,314960.6,110,1467.694722,-0.001712232,-0.001718877,-4.3,35.2,39.5,45.7,23.6,14.8,5.6,-9.5,21.5,84.7,48.9,78.0,84.9,22.1,13.9,17.3,12.5,16.8,15.1,17.7,15.5,14.8,21.3,14.9,9.1,6.4,10.7,2.9,16.7,20.0,25.3282352,23.6,13198.9,,14193.29394,19520.15676,,0.216484972,4.575682348,0.546799169,0.0,2019-05-03,1
KXMR,28.4666666,-80.55,5,2019,5,4,15,0,16.4,321522.3,122,2924.027573,-0.00157851,-0.001761727,-6.5,31.1,37.6,44.8,24.0,16.2,5.2,-8.7,22.4,65.4,35.0,24.1,66.2,14.6,8.0,12.3,6.4,10.6,9.3,13.7,11.4,11.1,10.7,7.5,15.6,10.9,16.5,9.5,21.6,-3.8,17.3779296,2.0,11467.1,,14893.91999,19703.4127,,0.036550345,19.36490596,1.222377181,10.16966172,2019-05-04,1
KXMR,28.4666666,-80.55,5,2019,5,5,15,0,16.4,324803.2,129,2650.70602,-0.001985113,-0.001856471,-7.7,24.9,32.6,48.4,25.6,16.8,8.0,-9.5,21.9,62.5,38.8,51.5,63.0,18.0,7.1,16.1,5.5,15.3,8.6,16.9,15.2,14.9,12.2,10.2,21.2,21.2,33.8,12.3,41.0,0.0,11.7213552,1.6,11844.6,,13786.08968,19518.29613,,0.02650706,38.58654609,1.079685543,14.62027937,2019-05-05,1
KXMR,28.4666666,-80.55,5,2019,5,6,15,0,16.4,321522.3,124,1049.645222,-0.001826984,-0.001745551,-4.5,32.2,36.7,47.7,25.2,15.2,6.6,-9.5,19.8,79.1,47.6,72.1,78.7,10.7,10.7,1.4,8.7,1.6,12.5,1.2,17.2,6.0,18.8,6.8,33.0,0.0,21.4,18.0,49.9,23.2,38.9156768,1.2,12928.6,,14494.85695,19495.90922,,0.007872339,1.386191888,0.542018937,11.18877953,2019-05-06,0
KXMR,28.4666666,-80.55,5,2019,5,7,15,0,16.4,318241.5,139,3645.938074,-0.002038072,-0.001808797,-9.8,7.6,17.4,49.5,24.2,14.6,7.0,-10.9,23.9,71.1,39.6,42.6,71.9,10.0,-7.0,-1.0,-8.6,-1.3,-5.6,-0.7,-1.0,-0.2,1.4,3.8,20.9,-12.0,3.5,4.9,27.6,23.1,-19.6522224,-11.0,9293.1,,14333.98996,18848.0157,,-0.250658243,18.88060659,1.347366394,13.07368756,2019-05-07,0
KXMR,28.4666666,-80.55,5,2019,5,8,15,0,16.4,324803.2,144,1100.954631,-0.001622121,-0.001635892,-3.0,10.7,13.7,34.2,23.6,14.6,5.8,-8.5,19.3,46.5,26.6,20.6,47.6,11.2,-10.8,0.4,-11.5,1.2,-10.1,-0.3,-8.0,-1.0,-9.3,3.4,5.9,1.0,9.6,-2.6,22.5,-26.8,13.60688,-2.7,10100.4,39747.73891,14011.99895,19742.33228,0.307416228,-0.018578609,11.89275053,0.836499993,10.68206497,2019-05-08,0
KXMR,28.4666666,-80.55,5,2019,5,9,15,0,16.4,321522.3,148,1708.589605,-0.001641753,-0.001561808,-3.2,22.5,25.7,35.2,24.4,14.4,6.8,-7.7,20.5,57.9,37.2,67.6,58.6,10.5,-7.1,4.4,-7.5,4.4,-6.8,4.4,0.3,5.4,5.2,3.0,9.9,-0.9,9.1,6.4,-12.6,-3.4,-5.6760128,-7.0,9326.6,,13495.28629,20234.41666,,-0.074750795,106.0671802,0.596593012,13.52237072,2019-05-09,0
KXMR,28.4666666,-80.55,5,2019,5,10,15,0,16.4,324803.2,153,1394.240516,-0.001820883,-0.001783404,-4.1,15.7,19.8,34.6,24.4,16.4,7.2,-8.9,20.3,57.4,33.4,37.0,57.9,8.5,-5.4,5.3,-7.7,5.0,-3.5,5.5,-1.5,0.6,-1.1,3.9,-1.4,-7.8,-0.5,-6.0,5.9,-1.0,-4.1598176,2.1,10745.4,41111.76438,14760.69215,20054.24386,0.327186974,0.018299407,161.1458474,0.748721256,10.57717549,2019-05-10,0
KXMR,28.4666666,-80.55,5,2019,5,11,15,0,16.4,321522.3,142,1812.536237,-0.001682668,-0.001640527,-3.8,24.3,28.1,39.6,24.6,16.0,7.6,-7.3,21.1,60.3,37.5,44.2,61.0,10.5,-0.5,10.0,-1.6,10.1,0.5,9.8,2.6,4.8,-0.8,8.9,0.0,-5.0,7.6,-6.4,6.5,-4.6,1.8855248,-0.4,12517.7,,15255.906,20329.72506,,-0.004531341,1019.652517,0.78300674,11.24632224,2019-05-11,0
KXMR,28.4666666,-80.55,5,2019,5,12,15,0,16.4,295275.6,129,2490.85056,-0.001936137,-0.001826543,-7.3,28.7,36.0,44.8,26.2,16.8,8.0,-9.1,22.1,67.6,39.9,42.2,67.6,16.8,9.0,14.2,8.6,13.1,9.4,15.1,10.9,15.0,6.2,17.0,15.6,10.9,21.7,12.5,20.3,-5.4,11.3325872,-26.8,12828.2,,14146.1187,19601.52771,,-0.417217469,38.78997764,1.019945545,15.12424334,2019-05-12,1
KXMR,28.4666666,-80.55,5,2019,5,13,15,0,16.4,324803.2,158,3091.801853,-0.001829709,-0.001844489,-8.7,33.5,42.2,47.8,26.4,16.8,6.8,-9.3,23.6,75.0,45.4,60.3,75.1,19.6,17.1,9.9,15.4,8.4,18.6,11.2,20.7,9.8,18.8,6.8,14.8,10.4,36.8,9.9,91.0,0.0,7.9308672,6.2,12606.7,,14322.34529,19516.07674,,0.119807322,98.31058791,1.045199629,14.07129168,2019-05-13,1
KXMR,28.4666666,-80.55,5,2019,5,14,15,0,16.4,324803.2,134,2177.062847,-0.002351606,-0.00194478,-8.7,22.5,31.2,53.8,24.6,15.2,8.4,-12.3,21.6,75.1,40.4,43.8,75.1,13.2,13.1,-1.0,11.5,-0.2,14.4,-1.7,26.3,-1.4,21.0,0.0,31.9,8.6,53.8,-4.7,119.7,-10.5,38.9351152,23.5,10685.0,,14192.5493,18242.17344,,0.319756106,2.872222195,0.819387383,11.27910647,2019-05-14,1
KXMR,28.4666666,-80.55,5,2019,5,15,15,0,16.4,324803.2,153,437.6663357,-0.001867057,-0.001690164,-2.4,25.5,27.9,44.6,23.0,12.6,5.2,-11.1,17.2,71.6,31.4,33.3,71.0,10.0,-4.6,-1.3,-5.8,-2.4,-3.6,-0.3,7.3,1.9,9.1,6.4,28.8,-2.5,32.9,-2.9,102.0,0.0,9.816392,-5.7,10515.7,30614.32804,13068.92236,18006.89034,0.372671389,-0.015591863,9.083837425,0.622907284,10.4333443,2019-05-15,0
KXMR,28.4666666,-80.55,5,2019,5,16,15,0,16.4,321522.3,117,969.7583841,-0.001747261,-0.001617713,-2.3,5.1,7.4,38.4,23.2,12.4,5.0,-10.3,17.4,50.9,23.5,12.3,51.3,9.1,-6.8,-1.4,-8.4,-2.3,-5.5,-0.6,2.2,-0.9,-2.9,-10.7,13.8,-2.4,14.9,-1.3,74.4,19.9,-5.6565744,-5.4,9339.0,34515.41303,13137.4738,18993.72014,0.326559065,-0.032729345,60.6158963,0.757025617,12.21889977,2019-05-16,0
KXMR,28.4666666,-80.55,5,2019,5,17,15,0,16.4,318241.5,108,1151.326361,-0.001885714,-0.001733764,-3.7,1.9,5.6,39.6,23.4,12.6,4.8,-11.7,16.9,42.0,19.9,5.7,43.0,8.0,-6.3,-4.0,-7.4,-3.7,-5.3,-4.2,-6.7,-5.3,-11.3,-11.3,2.8,0.8,-5.8,6.8,6.3,6.3,7.5615376,-21.3,8184.7,37584.82886,14069.21919,18435.3293,0.303542718,-0.153270322,40.27246492,0.791025889,10.00774875,2019-05-17,0
KXMR,28.4666666,-80.55,5,2019,5,18,15,0,16.4,324803.2,113,311.2048689,-0.001991041,-0.00185265,-1.3,-26.7,-25.4,23.2,23.2,15.2,6.6,-10.9,16.2,29.7,15.9,2.0,31.2,9.0,-8.9,-1.5,-8.6,-2.1,-9.1,-1.0,-13.1,-2.1,-17.9,-6.5,-13.0,7.5,-8.1,-3.8,-21.6,-7.8,5.6565744,2.4,7540.9,34643.00762,14649.72422,18817.75068,0.36471654,0.004668073,19.4522289,0.611670731,7.344186396,2019-05-18,0
KXMR,28.4666666,-80.55,5,2019,5,19,15,0,16.4,314960.6,150,2052.854109,-0.001875168,-0.001765415,-5.6,15.9,21.5,40.8,24.8,15.0,6.6,-9.9,20.8,51.3,29.1,20.6,52.3,8.6,-6.1,5.5,-6.2,4.6,-6.1,6.2,-7.7,3.0,-1.8,6.8,-14.1,5.1,-11.0,-13.1,-7.2,-27.0,13.60688,12.7,9019.6,39712.44376,14477.84218,19302.00193,0.328379224,0.162945295,22.17537498,0.982505157,10.79242744,2019-05-19,0
KXMR,28.4666666,-80.55,5,2019,5,20,15,0,16.4,324803.2,163,2833.1117,-0.001651569,-0.001498434,-6.4,22.5,28.9,41.2,24.2,12.4,5.8,-8.7,22.1,87.6,39.1,24.2,86.9,4.2,-3.5,0.7,-3.8,1.0,-3.1,0.4,-4.6,-3.6,-3.6,3.6,0.8,2.8,-6.2,-17.0,13.1,-28.2,0.0,-4.4,11196.7,,12970.0239,19963.9114,,-0.077910572,inf,1.257029921,17.69884341,2019-05-20,1
KXMR,28.4666666,-80.55,5,2019,5,21,15,0,16.4,295275.6,116,860.752879,-0.001587031,-0.001582372,-1.5,4.7,6.2,34.0,25.0,16.2,7.8,-6.3,20.3,53.6,29.5,9.9,54.4,4.8,0.5,1.1,-1.0,2.3,1.7,0.2,-1.7,-0.9,-6.9,-1.2,-1.5,2.5,-5.8,-1.6,-2.3,-12.8,11.7213552,-7.6,8766.0,39603.34746,16258.83692,20820.46301,0.372801001,-0.040885762,12.53005063,0.872940242,3.946350957,2019-05-21,0
KXMR,28.4666666,-80.55,5,2019,5,22,15,0,16.4,308399.0,111,863.792223,-0.001562212,-0.00156686,-0.9,-4.1,-3.2,30.6,24.0,16.6,8.2,-5.7,20.0,39.8,23.5,12.4,41.1,7.2,-6.6,-2.7,-7.7,-3.3,-5.7,-2.3,-8.7,-3.5,-12.7,-5.9,-2.1,2.1,-15.7,-2.8,-12.1,-7.0,27.1943216,0.9,9608.8,38911.42331,16610.09488,21500.08432,0.391747363,0.004858831,2.336053727,0.841123097,6.118135628,2019-05-22,0
KXMR,28.4666666,-80.55,5,2019,5,23,15,0,16.4,324803.2,122,2719.002042,-0.001809469,-0.001591297,-4.9,4.1,9.0,25.4,24.8,16.4,9.8,-6.3,23.2,54.4,30.1,10.2,55.3,12.7,-12.4,-2.5,-12.2,-3.1,-12.7,-2.0,-13.0,-2.9,-15.0,-5.4,-17.1,0.0,-17.3,-10.0,0.0,-13.0,27.1943216,3.8,11223.7,,16198.07297,21174.69438,,0.064576299,7.353313314,1.098519971,9.749234344,2019-05-23,0
KXMR,28.4666666,-80.55,5,2019,5,24,15,0,16.4,324803.2,140,449.9190591,-0.001651515,-0.00175954,-0.1,18.3,18.4,38.2,23.4,18.2,7.8,-6.9,18.8,47.3,26.3,11.0,48.2,14.1,-12.4,-6.8,-11.9,-6.7,-12.8,-6.9,-15.0,-8.1,-25.2,-6.7,-12.9,-15.3,-11.3,-11.3,-13.0,-22.6,27.21376,9.3,11136.7,37162.01493,16461.07596,20717.52792,0.406739266,0.026151545,1.215030796,0.607670778,3.30383473,2019-05-24,0
KXMR,28.4666666,-80.55,5,2019,5,25,15,0,16.4,308399.0,119,987.6433934,-0.001835331,-0.00170542,-2.2,10.9,13.1,36.6,24.0,17.6,9.6,-6.7,21.0,44.3,27.3,15.8,45.6,13.4,-12.5,-1.3,-9.5,-3.2,-15.1,0.3,-17.9,-0.3,-20.7,3.6,-20.7,3.6,-16.1,-5.8,-17.3,-8.0,36.6608224,28.7,11246.4,38492.02128,15800.52544,20925.46269,0.383729,0.177158534,1.469690045,0.826375872,6.1920524,2019-05-25,0
KXMR,28.4666666,-80.55,5,2019,5,26,15,0,16.4,324803.2,123,2089.265987,-0.001750426,-0.001623819,-3.3,11.3,14.6,38.2,24.4,17.2,9.6,-5.9,22.3,41.8,27.8,15.4,43.6,4.9,-3.9,0.2,-4.3,0.2,-3.6,0.1,-7.0,-2.3,-5.4,-4.5,-12.6,-3.4,-11.9,-2.1,-7.3,5.1,5.6760128,-1.9,11183.3,,14980.31544,21037.30356,,-0.024810034,129.6991104,0.995449346,11.25313672,2019-05-26,0
KXMR,28.4666666,-80.55,5,2019,5,27,15,0,16.4,318241.5,131,1251.77847,-0.001785674,-0.001788815,-3.1,5.1,8.2,37.0,26.0,18.6,9.0,-6.9,19.5,54.6,30.4,5.5,55.1,3.5,-0.6,-2.4,-0.7,-2.0,-0.6,-2.7,-1.6,-6.2,-5.7,-4.0,-13.5,-13.5,0.0,-8.0,-11.0,-19.0,19.632784,1.4,10340.8,,16401.96059,20628.50944,,0.010953062,6.495217464,0.909995017,8.859520704,2019-05-27,0
KXMR,28.4666666,-80.55,5,2019,5,28,15,0,16.4,324803.2,133,794.6246171,-0.001971904,-0.001805338,-2.7,-2.1,0.6,39.4,27.2,18.2,10.0,-7.5,17.7,39.5,25.2,10.9,40.1,4.5,0.5,1.7,0.4,2.3,0.6,1.3,-0.4,-2.6,-6.9,-1.2,-12.6,3.4,6.5,-11.3,20.5,-14.4,11.7019168,-2.6,9627.0,,15961.89699,20524.232,,-0.01291265,11.60587794,0.893325476,10.4294076,2019-05-28,0
KXMR,28.4666666,-80.55,5,2019,5,29,15,0,16.4,318241.5,129,1121.45816,-0.00176712,-0.001704635,-3.1,-8.7,-5.6,29.6,24.6,18.0,9.4,-6.3,20.6,31.1,20.1,10.7,32.7,12.4,-7.8,8.9,-5.4,8.4,-9.9,9.3,-6.1,5.7,-9.0,4.2,-12.1,7.0,8.5,-7.1,20.7,-44.4,17.3779296,-31.9,9709.5,39554.70603,15961.2866,21323.27277,0.336954839,-0.223590721,7.427061225,1.014723633,140.7314556,2019-05-29,0
KXMR,28.4666666,-80.55,5,2019,5,30,15,0,16.4,314960.6,127,0.0,-0.001877595,-0.0018288,4.0,-1.5,-5.5,32.2,25.0,19.4,10.0,-6.7,13.7,32.7,22.4,10.6,34.3,6.0,3.3,2.4,2.5,3.6,4.0,1.4,1.5,3.1,0.4,4.1,0.0,15.0,2.7,-1.0,26.4,-37.7,-3.790488,5.8,10306.0,,16536.24257,22041.22993,,0.0,0,0.82213952,0.0,2019-05-30,0
KXMR,28.4666666,-80.55,5,2019,5,31,15,0,16.4,311679.8,124,3043.949706,-0.001679556,-0.001610503,-6.1,13.1,19.2,38.8,26.6,17.2,9.2,-5.7,24.1,68.2,38.4,13.9,68.4,8.5,7.9,2.9,7.3,3.2,8.5,2.6,12.1,1.8,6.1,3.5,14.5,3.9,21.9,1.9,39.3,-27.5,-7.9503056,16.6,11090.2,,15604.54993,22024.01771,,0.315809782,96.31630707,1.356587199,14.05223773,2019-05-31,1
